x1 y1 alt1 x2 y2 alt2
423223.3449764872 2931925.3036011686 68.88765994707992 423183.3744839285 2931965.2737265597 68.73742881075685
423223.3449764872 2931925.3036011686 68.88765994707992 423183.3644523748 2931965.2627106444 68.72742926089724
423223.3449764872 2931925.3036011686 68.88765994707992 423183.3644523748 2931965.2627106444 68.72742926089724
423223.3558057301 2931925.4475261676 68.86765627019943 423183.3644523748 2931965.2627106444 68.72742926089724
423223.3558057301 2931925.4475261676 68.86765627019943 423183.3942809866 2931965.2514553675 68.7374289845732
423223.3578664474 2931925.7908745543 68.85764793523111 423183.3942809866 2931965.2514553675 68.7374289845732
423223.3578664474 2931925.7908745543 68.85764793523111 423183.50389643724 2931965.2507971223 68.74742698679634
423223.3578664474 2931925.7908745543 68.85764793523111 423183.50389643724 2931965.2507971223 68.74742698679634
423223.3609242866 2931926.3003592584 68.83763556735585 423183.50389643724 2931965.2507971223 68.74742698679634
423223.3609242866 2931926.3003592584 68.83763556735585 423183.7929491336 2931965.260137509 68.74742145140735
423223.36511219747 2931926.9981317883 68.82761862901985 423183.7929491336 2931965.260137509 68.74742145140735
423223.36511219747 2931926.9981317883 68.82761862901985 423184.25134101685 2931965.2573848683 68.74741309707676
423223.36511219747 2931926.9981317883 68.82761862901985 423184.25134101685 2931965.2573848683 68.74741309707676
423223.37023075647 2931927.8509648805 68.82759792704209 423184.25134101685 2931965.2573848683 68.74741309707676
423223.37023075647 2931927.8509648805 68.82759792704209 423184.8891036376 2931965.2535551344 68.74740147367302
423223.3664478457 2931928.881069855 68.81757310554259 423184.8891036376 2931965.2535551344 68.74740147367302
423223.3664478457 2931928.881069855 68.81757310554259 423185.7063034987 2931965.25972409 68.74738631268102
423223.3664478457 2931928.881069855 68.81757310554259 423185.7063034987 2931965.25972409 68.74738631268102
423223.3734941792 2931930.055099829 68.81754460828846 423185.7063034987 2931965.25972409 68.74738631268102
423223.3734941792 2931930.055099829 68.81754460828846 423186.68294401566 2931965.264935689 68.73736824587141
423223.3715060973 2931931.3842501775 68.81751252989156 423186.68294401566 2931965.264935689 68.73736824587141
423223.3715060973 2931931.3842501775 68.81751252989156 423187.82892371394 2931965.258054377 68.7373473601767
423223.3715060973 2931931.3842501775 68.81751252989156 423187.82892371394 2931965.258054377 68.7373473601767
423223.3804137351 2931932.868401282 68.81747650764589 423187.82892371394 2931965.258054377 68.7373473601767
423223.3804137351 2931932.868401282 68.81747650764589 423189.134344068 2931965.25021579 68.73732356870457
423223.3802869626 2931934.5076727616 68.81743690511868 423189.134344068 2931965.25021579 68.73732356870457
423223.3802869626 2931934.5076727616 68.81743690511868 423190.5892400288 2931965.2414798113 68.73729705309128
423223.3802869626 2931934.5076727616 68.81743690511868 423190.5892400288 2931965.2414798113 68.73729705309128
423223.38095789787 2931936.2798533007 68.81739407883839 423190.5892400288 2931965.2414798113 68.73729705309128
423223.38095789787 2931936.2798533007 68.81739407883839 423192.1936781032 2931965.242922248 68.73726754482347
423223.37266090675 2931938.218229971 68.80734740449789 423192.1936781032 2931965.242922248 68.73726754482347
423223.37266090675 2931938.218229971 68.80734740449789 423193.94752528064 2931965.2323916457 68.73723558099911
423223.37266090675 2931938.218229971 68.80734740449789 423193.94752528064 2931965.2323916457 68.73723558099911
423223.375193165 2931940.3005316462 68.80729705712862 423193.94752528064 2931965.2323916457 68.73723558099911
423223.375193165 2931940.3005316462 68.80729705712862 423195.85084806406 2931965.2209638203 68.73720089311203
423223.35839359334 2931942.482634738 68.82724465701511 423195.85084806406 2931965.2209638203 68.73720089311203
